Uqno,PERSONNO,BUSNSNO,Province,Q13GENDER,Q14AGE,Q15POPULATION,Q16MARITALSTATUS,Q17EDUCATION,Q4VAT,Q5incometax,Q6licence,Q71municipality,Q72ProfAssociation,Q73Busassociation,Q74Tradleader,Q75Protcagency,Q76Friend,Q77Cips,Q78Other,Q79Landlord,Q8OwnerType,Q10Binduscode,Q11Ownership,Q12HsePartners,Q13NoPartners,Q14OthrPartners,Q15NoPartners,Q16MainOwner,Q17Location,Q18Tempstructure,Q19PayLocation,Q19A1Municipality,Q19A2Profassociation,Q19A3Busnsassociation,Q19A4Traditionalleader,Q19A5Protectionagency,Q19A6Friend,Q19A7Owner,Q19A8Other,Q19BPAYLOCPROOF,Q20Costlocation,Q21Electricity,Q22Water,Q23ToiletFacility,Q24COMMUNICATION,Q25Typrecord,Q26Recseperate,Q27RSNRECNOTKEPT,Q28Duration,Q29Turnover12Mnth,Q29aa1JUL,Q29ab2AUG,Q29ac3SEP,Q29ad4OCT,Q29ae5NOV,Q29af6DEC,Q29ag7JAN,Q29ah8FEB,Q29ai9MAR,Q29aj10APR,Q29ak11MAY,Q29al12JUN,Q30Rsnless12Mnth,Q31BusStarted,Q32MainReason,Q33FinSupport,Q34OwnMoney,Q35MainSource,Q36Totownmoney,Q37BorMoney,Q381Combanks,Q382Friends,Q383CrSociety,Q384MnyLender,Q385Partner,Q386Busnsass,Q387NGO,Q388Other,Q389GOV,Q39Totbormoney,Q40Payoffloan,Q41TotPayoff,Q42Grant,Q431Government,Q432NGO,Q433Othr,Q434PRIVATE,Q44RawMaterial,Q45Costrawmat,Q46Supplier,Q47Costsupp,Q48Turnoverlstmnth,Q49OthrIncome,Q501AltLocation,Q502Loans,Q503Marketing,Q504Material,Q505GovRegulation,Q506Technology,Q507Contracts,Q508Other,Q51Assistance,Q52advice,Q53Employer,Q541Pdlstyear,Q541Unpdlstyear,Q542Pdlstmnth,Q542Unpdlstmnth,Q543PdLstweek,Q543UnPdlstweek,Q544Pdfstmnth,Q544Npdfstmnth,Q551PdFulltime,Q551UnPdfulltime,Q552PdParttime,Q552UnPdparttime,Q561PdMale,Q561UnPdmale,Q562PdFemale,Q562Unpdfemale,Q571PdBlack,Q571UnPdBlack,Q572PdCoulord,Q572UnPdCoulord,Q573PdIndian,Q573UnPdIndian,Q574PdWhite,Q574UnpdWhite,Q575PdOther,Q575UnpdOther,Q581Pd15_24,Q581Unpd15_24,Q582Pd25_34,Q582Unpd25_34,Q583Pd35_44,Q583Unpd35_44,Q584Pd45_54,Q584Unpd45_54,Q585Pd55_64,Q585Unpd55_64,Q586PdMore64,Q586UnpdMore64,Q587PdUnder15,Q587UnpdUnder15,Q591Empl_Salary,Q592Empl_Inkind,Q593Empl_Transprt,Q594Empl_Other,Q601Own_Salary,Q602Own_Inkind,Q603Own_Transprt,Q604Own_Other,Q611CstElec,Q612cstwater,Q613cstfuel,Q614cstspares,Q615cstrent,Q616cstmach,Q617csttele,Q618csttrans,Q619cstrepair,Q6110cstbusserv,Q6111cstlicense,Q6112cstinterest,Q6113cstins,Q6114csttax,Q6115cstprotect,Q6116cstother,Q621cstmachinery,Q622CstTools,Q623cstvehicles,Q624cstbuildings,Q625cstFurniture,Q626cstother,Q63netprofit,Q64Avenetprofit,Q65Actprofit,Q66debts,Q67Totaldebt,Q68Transport,Q69transservice,Q70TypGoods,Q71NotVat,Q72NotRegistax,Q73SavAccount,Q74InvestAccount,Q75LoanAccount,Q76AssetFin,Q77MotrtLoan,Q78CreditFac,Q79Shrttrmins,Q80PymtSavAcc,Q81BUSPYMT,Q82FinOmbus,Q83FinEdu,Education_Status,Indus,metro_code,Geo_type_code,Stratum,weight
178101260000001901,01,1,Western Cape,Male,38,Coloured,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Employer (with employees),Manufacturing N.E.C...,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,Some accounts but not full (for example expenditures),"No, they are all recorded together",,12,60000,Normal,Normal,Normal,High,High,High,Low,Low,Normal,Normal,High,High,,3 or more but less than 5 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,0,No,,20000,0,No,No,Yes,No,Yes,Yes,Yes,No,Assistance with marketing,Friends and relatives,Yes,1,0,1,0,1,0,0,0,0,0,1,00,0,0,0,00,0,0,0,0,0,0,0,0,00,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,2000,0,0,0,4000,0,0,0,1000,200,200,0,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,Yes,No,Secondary completed,Manufacturing,1,1,10106,2441.529254457
179100060000018801,01,1,Western Cape,Male,43,White,Married,Diploma with Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Software consultancy and supply,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,Full annual accounts,"No, they are all recorded together",,12,8000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,3 or more but less than 5 years ago,Unemployed,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,200000,Yes,1000,No,,,,,No,,No,,8000,0,No,No,Yes,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,0,1000,0,600,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600,Spend it on items for the household,Yes,150000,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank",No,"Yes, from family / friends",No,No,No,Not applicable (no account),Yes,Internet/ cellphone banking,No,No,Tertiary,"Financial intermediation, insurance, real estate and business services",1,1,10107,3142.497021769
199102820000005701,01,1,Western Cape,Female,56,White,Widow/Widower,Diploma with Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Fixed telephone on site,Simple informal records of sales and/or expenditures,"Some are recorded separately, some together",,12,36000,Normal,Normal,Normal,Low,Low,Low,Normal,Normal,High,High,High,Normal,,10 or more years ago,New opportunity/ Idea  ,Yes,Yes,Previous and/or present wage employment,5000,No,,,,,,,,,,,,,No,,,,,No,,No,,3000,0,No,No,Yes,No,No,Yes,No,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,100,100,0,0,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1900,Save it in the bank,No,,No,,,Registration process is tedious / complicated,Registration process is tedious / complicated,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Tertiary,"Community, social and personal services",2,1,11114,2434.086136129
199103740000014601,01,1,Western Cape,Male,34,African/Black,Never married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITH PERMISSION (BORROWED)",,,,,,,,,,,,No,Public tap/shared tap with others,Other,Cellular telephone,Full annual accounts,"No, they are all recorded together",,12,18000,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,10 or more years ago,Had no alternative income source,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,1000,No,,No,,,,,No,,No,,1500,0,No,No,Yes,No,No,No,Yes,No,Forming contacts with others in similar businesses for cooperation,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,2,1,11104,4912.862137841
199105270000003401,04,1,Western Cape,Male,56,African/Black,Married,Do not know,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,8000,Normal,Normal,Normal,Normal,Low,High,High,Normal,Low,Low,Normal,Normal,,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,1000,No,,,,,,,,,,,,,No,,,,,No,,Yes,6000,8000,0,Yes,No,Yes,No,Yes,No,Yes,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,250,0,70,50,0,0,,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6530,8000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Credit card,No,No,Other,Wholesale and retail trade,2,1,11107,1622.383646373
199105270000003401,04,2,Western Cape,Male,56,African/Black,Married,Do not know,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,9,,,,,,,,,,,,,,Lack of funds to buy supplies,Less than a year ago,Unemployed,Yes,Yes,Previous and/or present wage employment,700,No,,,,,,,,,,,,,No,,,,,No,,Yes,600,750,0,Yes,No,Yes,No,Yes,No,Yes,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,100,0,70,50,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Credit card,No,No,Other,Wholesale and retail trade,2,1,11107,1622.383646373
199105270000011201,01,1,Western Cape,Male,53,African/Black,Never married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Real estate activities with own or leased property,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Public tap/shared tap with others,Flush toilet on site,None,No accounts kept,,No time to keep records,12,12000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,5 or more but less than 10 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,1000,1000,Yes,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,200,150,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1000,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,"Financial intermediation, insurance, real estate and business services",2,1,11107,1692.818817102
199105310000024201,01,1,Western Cape,Male,38,African/Black,Married,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,12,22000,Normal,Normal,Normal,High,High,High,Normal,Normal,Normal,Normal,Normal,Low,,5 or more but less than 10 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,6000,0,Yes,No,Yes,No,No,No,Yes,No,Provision of an alternative site,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,1000,0,300,1000,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1000,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,2,1,11107,2132.816050084
199107100000016601,01,1,Western Cape,Male,35,African/Black,Living together like husband and wife,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within another person’s dwelling (e.g. a neighbour’s dwelling),Temporary,Yes,No,No,No,No,No,No,Yes,No,No,1000,Yes,Piped (Tap) water on site,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,48000,Normal,Normal,Normal,High,High,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,3 or more but less than 5 years ago,I like the activity,Yes,Yes,Inheritance,8000,No,,,,,,,,,,,,,No,,,,,No,,Yes,8000,4000,0,Yes,No,No,No,No,No,Yes,No,Provision of an alternative site,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,250,0,0,0,100,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2000,Save it in the bank,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,2,1,11107,1761.23411779
199108560000006301,01,1,Western Cape,Male,57,Coloured,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Manufacture of other textiles,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Flush toilet on site,Fixed telephone not on site,No accounts kept,,Don’t see a need to keep records,2,,,,,,,,,,,,,,Due to violence or criminal incident/s,Less than a year ago,Had no alternative income source,Yes,Yes,Previous and/or present wage employment,2000,Yes,No,Yes,No,No,No,No,No,No,No,2000,Yes,800,No,,,,,Yes,700,No,,600,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Provision of an alternative site,Other,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,0,0,150,150,0,0,,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,Yes,No,Secondary completed,Manufacturing,2,1,11104,1515.130731044
199108890000007501,02,1,Western Cape,Female,32,African/Black,Married,Honours Degree,No,Yes,No,,,,,,,,,,Employer (with employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,Some accounts but not full (for example expenditures),"No, they are all recorded together",,6,,,,,,,,,,,,,,Other,1 or more but less than 3 years ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,Yes,3026,Yes,470,12050,0,Yes,No,Yes,No,Yes,Yes,Yes,No,Provision of an alternative site,Friends and relatives,Yes,1,0,1,0,1,0,0,0,0,0,1,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,500,0,0,6000,0,0,0,200,0,700,0,,0,150,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,555,500,Save it in the bank,No,,No,,,Didn’t know that the business has to be registered,,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,No,No,Tertiary,"Community, social and personal services",2,1,11102,1496.1403242
199108940000006801,02,1,Western Cape,Female,42,White,Married,Bachelors Degree,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Own account-worker (without employees),Human health activities,Yes,,,,,,Other,Permanent,Yes,No,No,Yes,No,No,No,No,No,No,200,Yes,Piped (Tap) water in structure,Flush toilet on site,Internet/ Email,Full annual accounts,"Yes, they are all recorded separately",,11,,,,,,,,,,,,,,Due to violence or criminal incident/s,10 or more years ago,I like the activity,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,3000,0,No,No,Yes,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,0,0,0,0,0,0,0,,0,0,0,0,500,600,0,0,0,0,0,0,0,0,0,0,0,2800,5000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Internet/ cellphone banking,No,No,Tertiary,"Community, social and personal services",2,1,11106,2211.348562445
199110600000006801,01,1,Western Cape,Female,47,Coloured,Widow/Widower,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,At an open market without permanent kiosk,Temporary,No,,,,,,,,,,,No,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,12,60000,Normal,Normal,Normal,Normal,High,High,Low,Low,Normal,Normal,Normal,Normal,,10 or more years ago,Had no alternative income source,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,5000,0,No,No,Yes,No,Yes,No,Yes,No,Assistance with marketing,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1000,300,500,0,380,0,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary completed,Wholesale and retail trade,2,1,11108,2602.719999
199110620000003301,01,1,Western Cape,Male,48,Coloured,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Other,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,Simple informal records of sales and/or expenditures,"No, they are all recorded together",,12,14000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,5 or more but less than 10 years ago,Unhappiness with previous work,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,1166,0,No,No,No,No,Yes,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,500,500,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,3700,Spend it on items for the household,No,,Yes,Both passenger transport and transport of goods,Other construction materials,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank",No,No,No,No,No,Not applicable (no account),No,Debit card/ pay cash,Yes,Yes,Secondary completed,Other,2,1,11108,1819.307574022
199111120000016401,01,1,Western Cape,Female,50,Coloured,Married,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,None,No accounts kept,,The business is too small,12,42000,Normal,Normal,Normal,High,High,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,3000,3500,0,Yes,No,No,No,Yes,No,Yes,No,Provision of an alternative site,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,0,200,300,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,2,1,11102,1943.529568238
199112050000007001,02,1,Western Cape,Female,48,African/Black,Living together like husband and wife,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Manufacturing N.E.C...,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,8400,Normal,Normal,Normal,Normal,Normal,Normal,Low,Low,Low,Low,Normal,Normal,,5 or more but less than 10 years ago,I have the skills for this business,Yes,Yes,Previous and/or present wage employment,2000,No,,,,,,,,,,,,,No,,,,,No,,Yes,800,1200,0,No,No,Yes,Yes,No,Yes,Yes,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,300,0,200,200,0,0,,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1050,Spend it on items for the household,No,,No,,,Registration process is tedious / complicated,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Manufacturing,2,1,11109,2703.991934776
199112050000016801,01,1,Western Cape,Female,32,African/Black,Living together like husband and wife,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Manufacture of knitted and crocheted fabrics and articles,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,24000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Low,Low,Low,Normal,Normal,,10 or more years ago,Unemployed,Yes,Yes,Money paid out from a stokvel,3000,No,,,,,,,,,,,,,No,,,,,No,,Yes,900,2000,0,No,Yes,Yes,No,No,Yes,Yes,No,Forming contacts with others in similar businesses for cooperation,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,0,0,0,200,100,0,0,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,2000,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Manufacturing,2,1,11109,2767.609238632
199113820000020101,01,1,Western Cape,Male,41,African/Black,Living together like husband and wife,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITH PERMISSION (BORROWED)",,,,,,,,,,,,Not applicable,Public tap/shared tap with others,Flush toilet off site,Cellular telephone,No accounts kept,,The business is too small,12,34560,Low,Low,Normal,Normal,Normal,High,High,High,Normal,Normal,Normal,Low,,1 or more but less than 3 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,1200,2880,0,Yes,No,Yes,Yes,No,Yes,No,No,Provision of an alternative site,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,200,150,0,90,0,0,0,,200,150,200,150,0,0,0,0,0,0,0,500,150,200,0,0,0,890,150,Save it in the bank,No,,No,,,Registration process is tedious / complicated,Didn’t know that the business has to be registered,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Primary completed,Wholesale and retail trade,2,1,11109,1986.846920071
199115130040002701,02,1,Western Cape,Male,38,African/Black,Married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Public tap/shared tap with others,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,6,,,,,,,,,,,,,,Sickness of yourself or staff,1 or more but less than 3 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,200,240,0,Yes,No,Yes,No,No,No,No,No,Provision of an alternative site,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,20,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,60,Other,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,Wholesale and retail trade,2,1,11107,1831.670468715
199115920160001001,01,1,Western Cape,Male,37,African/Black,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Flush toilet off site,Cellular telephone,No accounts kept,,The business is too small,2,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,Yes,Previous and/or present wage employment,14000,No,,,,,,,,,,,,,No,,,,,No,,Yes,14000,18000,0,Yes,Yes,No,No,No,No,No,No,Provision of an alternative site,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,0,600,0,250,0,0,0,,400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,Re-invest in the business,No,,No,,,Other,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Internet/ cellphone banking,Yes,No,Secondary completed,Wholesale and retail trade,2,1,11111,1403.501643504
199116910000001501,01,1,Western Cape,Female,44,African/Black,Widow/Widower,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,12,24000,Normal,Normal,Normal,Normal,Normal,High,Normal,Normal,Normal,Normal,Normal,Normal,,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,500,No,,,,,,,,,,,,,No,,,,,No,,No,,500,0,No,No,Yes,No,Yes,No,Yes,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,0,0,0,0,0,0,,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,580,Re-invest in the business,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,2,1,11109,1645.795737756
